ID_REF,Control_1,Control_2,Control_3,Control_4,Treated_1,Treated_2,Treated_3,Treated_4
220167_s_at,1144,2142.8,634.6,1364.6,231.5,1131.5,336,515.6
220170_at,215.7,8.8,72.6,328.8,207.7,202.5,196.9,104.6
220173_at,427.8,190,280.2,161.3,98.8,6.4,164.4,322.8
220174_at,271.3,102.8,119,85.2,38.1,155.5,13.9,65.1
220175_s_at,416.9,261.1,1003.8,2560,1222.5,160,530.5,1665.9
220181_x_at,3367.7,3697.9,4239.7,3762.2,5533.8,5403.3,6666.5,5101.5
220183_s_at,1399.9,1975.9,1988,1781.4,2174.8,2528.6,3499.1,1821.8
220184_at,162.1,431.6,339,339.3,1712.5,365.8,189.1,2933
220199_s_at,1405.9,939,1202.8,1179.2,2495.4,517.3,1101.5,868.1
220200_s_at,505.1,294.4,923.8,645.6,567.6,407.7,376.7,340.6
220201_at,1107.6,749.4,721.8,44.8,1423.1,1381.4,53.5,416
220206_at,209.1,182.7,45.6,78.2,147.9,401.2,8.3,148
220210_at,456,13.9,87.6,366,56.6,506.1,45.9,209.9
220219_s_at,1756.1,1903.5,2348.1,2053.8,2797.8,936.2,1661.8,2343.5
220220_at,1323.5,271.2,1352.4,582.4,1601.7,1203.2,375.5,935.6
220222_at,454.6,378.5,502,307.5,526.5,343.3,988.4,613.5
220229_s_at,659.6,352.7,342,210.8,622.5,769.6,609.2,400.6
220232_at,1923,990,2203.9,870.7,1566.7,1997.5,2844.6,1320.2
220235_s_at,224.4,356.1,213,122,295.7,892.9,287.5,510.7
220237_at,723,770.5,327.9,489,561.9,457.6,130.5,505.7
220238_s_at,229.8,175.3,133.5,37.8,66.6,144,278.4,135.4
220248_x_at,761,663.6,924.3,315.7,690.9,587,525.5,568.9
220250_at,358.8,382,719.7,233.8,731.8,692.4,325,337.2
220251_at,754.9,1189.8,209.3,63.6,1009.9,235,16,901
220252_x_at,1150.6,1831.5,1716.3,503.3,3062.6,1885.2,980.2,1380.8
220254_at,328.1,844.2,1039.4,951.5,627.5,13.9,422.2,193.5
220260_at,333,726.2,629.4,616.5,589.3,1228.6,891.3,530.3
220265_at,204,312.3,208.1,223.8,369.6,439.9,346.2,341.9
220285_at,322.6,617.8,508.4,608.1,715.2,377.8,479,703.6
220294_at,452,821.7,529.9,18.1,199.7,286.4,159.5,351.7
220295_x_at,205.3,206.3,275.3,131.9,234.8,438.1,183.5,120.9
220305_at,423.1,122.5,271.2,301.5,473.8,932.2,285.6,677.6
220316_at,1104.4,660.4,796.1,1586.7,1872.2,747.9,2691.1,733.7
220321_s_at,456,71.2,160.7,241.2,234.6,22.6,158.7,180.3
220328_at,399.4,664.3,197.8,372.8,437.2,366.8,1033.1,200.1
220330_s_at,450.9,84,193,459.8,59.4,244.6,298.7,120.4
220331_at,4003.6,3299.8,2693.8,2535.3,2316.5,3170.1,2767.3,2590.9
220334_at,892.9,162.4,125.7,171.5,104.5,94.4,262.6,144.5
220335_x_at,1132.2,1036.6,561.2,826.7,1130,557.8,1549.8,771.1
220338_at,505.7,329.6,821.1,897.6,126.5,160.8,349.9,5.6
220345_at,314.2,1275.4,465.1,203.8,11.1,101.9,307.9,285.2
220348_at,465.8,398.1,282.1,296,339.3,320.2,352.4,322.4
220349_s_at,328,36,159.1,67.4,776.2,237.7,440,420.4
220351_at,338,338.6,1109.3,385.8,311.5,374.9,362,628.9
220359_s_at,612.1,426.8,402.9,49.3,459.8,583.4,12.4,774.2
220366_at,373.4,121.6,429.1,314.9,214.7,201.7,228.8,264.4
220368_s_at,868.2,1227.9,1699.4,1203.2,1871.6,2441,837.1,1428.4
220370_s_at,300.3,935.9,340.1,457.8,565.5,122.4,105.1,616.6
220372_at,327.8,23.9,218.4,277.7,303.7,244.9,182.7,330.2
220386_s_at,267.3,612.2,248.7,244.9,596.9,115.2,1574.9,885.7
220395_at,703.1,492.4,1880.1,436.5,360.2,427.6,577.3,882.4
220401_at,664.9,866.3,724.5,397,1051.8,547.5,1173,436.8
220405_at,358.5,592.9,523.5,8.3,188,8.2,278,999.8
220406_at,1201.2,580.8,1098.4,904,1457.5,1870.2,623.6,820.6
220409_at,537.7,544.2,503.2,62.2,582.4,378.3,380,440.4
220410_s_at,1331.4,437.4,1695.7,1060.9,1521,531.1,225.1,2134.5
220419_s_at,1728.5,2867.3,3279.6,2304.7,1280.1,2176.8,2342.4,1618.5
220435_at,1707.9,1187.2,1029.7,768.6,1460.6,2002,255.7,1503.8
220460_at,389.1,397.5,311.5,111.8,271.8,333.6,134.4,177.7
220462_at,414.7,458,470.9,386.9,243.4,701.2,213.1,1028.3
220465_at,437.6,403.5,390.3,227.7,175.6,689.8,471.6,284.9
220467_at,693.6,1147.3,1195.8,879.2,1792.4,2136.1,3418.3,2122.9
220477_s_at,2735.1,4218.1,2778.7,1674.5,3635.8,3369.7,2028.1,2065.6
220481_at,458,1604.7,708.2,131.6,1609.8,1170.8,604,1516.6
220486_x_at,1008.6,719.9,741.9,1378.8,2662.2,1103.1,855.8,1088
220490_at,432.9,86.2,41,298.4,200.9,201,221,10.9
220491_at,1134.2,1387.6,1870.2,2690.1,1258.7,1069.2,3237.8,903.8
220495_s_at,814.7,1013.6,1266.5,2213.9,1608,916,679.5,1274.3
220500_s_at,1413.2,767,783.2,253.2,968.1,1511.1,1448.7,800.4
220526_s_at,2839,2447.3,1824.9,4439.8,1368.1,1087,674.4,2530.1
220529_at,597.2,507.6,538.8,1037.6,853.8,401.4,389,257
220547_s_at,641.8,994.7,269.1,534.2,1191.4,329,165.2,4529.9
220551_at,950.8,4883.1,1569.6,1256.6,596.1,1808.9,287.7,796.2
220553_s_at,748.5,864.6,838.5,312.3,617.2,558.7,384.1,812
220562_at,1489.5,939.5,1068.7,1224.7,953.9,1407.6,1296,800.1
220563_s_at,317.6,351.1,733.3,133.6,483.6,461,599.8,405.1
220564_at,225.7,19.2,194.9,944.5,225,113,291.8,494.1
220572_at,1462.7,216.1,728.1,754.4,838.8,472.9,565.4,491.7
220575_at,480.7,355.9,786.2,712.8,443.9,325.8,1312.5,319.6
220576_at,464.7,501.9,558.5,226.7,367.1,318.9,602.6,1092.2
220597_s_at,2037.2,2188.6,2126.1,4357,1649.7,3256.5,3326,1925.1
220608_s_at,3728.2,1680.2,773.5,1395.7,2556,2453.1,964.4,2105.5
220609_at,805.7,861.4,762.5,1341.2,1390.4,875.5,1085.3,2914.2
220613_s_at,139.1,111.2,279.6,13.4,235.2,89.7,433.2,64.6
220615_s_at,1011.2,386.3,1011.2,1020.2,430.7,374.9,398.5,1122.2
220617_s_at,1267.6,973.6,394.7,17,1155.1,1840.7,27.8,1475.1
220618_s_at,663.1,582.3,898.6,1126.4,1116,493.4,748.5,396
220623_s_at,257.7,309,212.6,13,485.1,194.8,109,26.7
220633_s_at,1546.7,1457,1648.1,1844.6,1246.7,1784.6,1433.4,1156.7
220637_at,985.8,183.9,197.2,1310.2,689.9,9.8,154,172.4
220643_s_at,461.9,334.6,338.8,780.1,339.9,244.9,428.4,616.6
220644_at,631.1,464.5,613.8,882.3,300.3,1235.5,705.8,373
220647_s_at,915.7,1446.8,978.4,1238.9,1379,917.4,1232.9,975.6
220663_at,517.2,392.2,1596.4,45.8,449.6,668.9,323.4,1312.1
220667_at,452.5,18.7,329.4,691.2,137,347.4,212.1,97.7
220673_s_at,397,708.7,413.1,628.8,472.1,55.9,149.3,879.2
220682_s_at,133.7,270.5,171.6,362.2,50.5,14.6,203.3,140.1
220691_at,1548.1,746.2,1772.6,835,1508.2,820.7,3025.1,1244.8
220692_at,306.4,119,171.8,300.9,301.8,108.6,203.9,142.9
220696_at,2380.4,1970,2280.1,3666,3692.9,4536.2,3420.4,2439
220699_s_at,580.8,307.4,383.4,151.6,536.9,535.2,961.4,490.4
220701_at,1534.2,1246.4,999.1,2333.9,2696.4,429.4,2576,4032.9
220719_at,475.6,188.9,338.9,601.3,920,310.1,745.3,272.5
220720_x_at,4983.8,4035.2,4702.6,3343.5,5899.5,4750.8,8597,4432.8
220725_x_at,8015.9,6087.5,6487.9,8946.5,6783.7,12342.4,14018.3,8569.2
220728_at,324.3,393.9,262.4,612.1,578.5,223.1,235.3,379.5
220729_at,710.2,1076.1,1550.1,1015.4,1166.5,132.8,327.7,866.1
220731_s_at,769.7,451.8,506,105.2,652.7,382.4,958.2,314.1
220740_s_at,1385.6,1512.4,954.5,1125.1,1611.8,1721.5,769.8,1819.9
220742_s_at,575.6,717.1,1122.5,768.6,500.8,303.7,353.6,913.4
220748_s_at,676.1,1152.2,1051.2,2500.6,1043,933.6,1288.1,971.5
220760_x_at,1845.4,910,1129.9,1271.6,1625,2319.3,890.1,2356.2
220767_at,1203,498.2,794.5,1241.9,1081.2,2524.1,1115.2,554.4
220768_s_at,571.7,836.7,727.1,371.3,968.2,217.7,325.2,1671.5
220771_at,465.9,100.2,12.3,273.1,43.5,32.1,183.1,73.3
220774_at,242.6,387.9,187.6,157.6,126.5,12.1,37.2,189.5
220775_s_at,982,456.8,128.6,75.7,678.2,166,395.9,224
220776_at,434.3,202.1,284.6,450.5,379.7,287.6,163.5,72.3
220787_at,507.1,113.7,153.3,53.4,150.1,201.3,175.7,98.5
220796_x_at,5627.1,5138.7,5751.5,4055.1,6827.3,10519.2,9722.8,5764.7
220800_s_at,159.5,93.2,156,284.6,281.1,197.4,260.5,144.3
220803_at,566.8,296.3,235.1,149.1,204.8,204.1,643.7,557.6
220820_at,748.4,924.2,992.1,951.3,710.3,426.3,453.8,1271.5
220826_at,1428.8,317.7,470.7,494.6,684.9,219.6,654.9,320.3
220828_s_at,1189.7,816.6,1380.3,1556,1309.1,1005.8,1032.8,669.9
220842_at,331.9,147.5,238.7,421.8,346,263.1,262.1,157.1
220854_at,1263.1,998.4,1215.4,1556.9,1021,1527.1,878.8,641
220856_x_at,3450.7,3437.7,4107.5,4397.9,5302.9,4936.2,6775.9,3303.3
220858_at,383.5,165.8,318.5,16.5,234.6,245.3,471.6,273.4
220859_at,1301.2,542.2,794,856.6,717.2,756.6,940.4,429.1
220867_s_at,235.2,498.5,581.2,379.1,1180.9,652.9,421.2,1026.2
220872_at,258.7,176.5,261,143.8,192.5,194,47,105.6
220878_at,216.2,40.8,125.5,41,68.6,95.7,235.7,65.8
220883_at,861.4,1116.8,826.3,1124.6,881.1,1103.2,967.2,900.5
220884_at,447.7,663.6,372.2,653.6,172.3,14.2,681.1,217.1
220889_s_at,534.1,516.5,215.2,245.8,448.7,68.5,660.5,497.9
220890_s_at,950.6,1222.7,1083.7,820.6,1235.4,1218.9,352.4,999
220891_at,321.5,174.7,202.2,311.1,227,8.3,178.1,183.8
220892_s_at,472.9,571.1,614,1348.7,740.3,1055.9,779,549.5
220894_x_at,1079.9,722.3,613.6,2326,444.5,664.2,1009.6,274
220899_at,223.3,395.6,326.3,324.6,163.4,174.9,173.5,234.7
220906_at,335.7,324,218.8,174.3,331.5,532.1,249.5,104.8
220919_s_at,376.2,177.4,428.2,45.7,474.2,935.7,548,145.5
220920_at,618.6,499.7,832.6,163.2,1320,424,777.8,1983.9
220924_s_at,804.4,1424.3,1632.1,2827,1903.2,3124,1791.8,1529.8
220926_s_at,881.8,1294.3,1173.1,1244.2,1060.8,1841.9,1601.6,905.5
220933_s_at,929.5,1582.2,1270.1,761.9,565.6,756,1884.2,1497.2
220936_s_at,217.9,160.1,215.7,208.3,355.4,377.6,326.7,257.1
220939_s_at,1177.2,690.7,685.6,572.2,2433.2,253.8,207.7,1237.3
220942_x_at,2032.5,2270.7,977.7,872.2,1416.8,1117.4,809.8,1130.2
220945_x_at,5705.3,2331.5,2330.4,2851.2,949.1,2419.2,1417.2,1692.9
220946_s_at,1121.8,2179.8,1586.5,2772.4,1806.8,1780.7,2734.9,2126.9
220948_s_at,1850.7,2419.5,3937.6,3743.1,1475.6,4159.5,2976.2,1612.7
220949_s_at,623.2,418,245,272.3,798.8,1053.7,285.8,417.7
220952_s_at,4694.2,4538.3,4625.6,1872.2,3172.1,2559.2,2364.5,3806.9
220953_s_at,489.6,594.9,288.7,392.3,662.4,1032.8,701.7,302.1
220960_x_at,6057,4706.9,6305.2,7231.4,6338.3,5116.8,5320.5,9471.8
220962_s_at,858.3,245.3,342.1,215.6,596,848.7,877.9,153.6
220964_s_at,363.5,162.8,366.5,117.3,196.5,392.2,217.7,183.3
220966_x_at,1362.8,3343.2,1695.1,1649.5,795,3368.3,615.4,2141.2
220967_s_at,1373.7,1165.6,866,2697.4,1033.3,911.4,891.9,1930.1
220968_s_at,958.3,844.5,821.7,1481.4,762.2,768.3,940.6,621.2
220969_s_at,910.6,340,517.1,436.2,478.6,617.8,152.9,637.3
220974_x_at,636,1249.4,1760.4,920.7,1044.2,1644.2,1035.2,1717.2
220979_s_at,1126,1412.5,1251,1176,291.3,472.2,294.6,652.4
220983_s_at,766.4,2115.4,3298.5,2216.7,2420.6,722.6,7135.9,2019.8
220985_s_at,670.6,576.9,551.8,239.8,301.4,474.5,250.2,460.1
220990_s_at,3542.1,3189,7965.7,2374.2,1677.8,2197.2,1856.9,2573.7
220992_s_at,463.9,1358.9,2117,1277.3,1199.6,1350.7,1072.8,1038
220993_s_at,509.6,469.6,362.8,413.4,665,316.2,541.8,361.4
220994_s_at,508.7,792.7,522.9,582.2,958.3,489.9,232.5,597.5
220999_s_at,2121.9,1675.6,2423.7,3639.8,1960.3,1699.1,1764.2,1458.4
221003_s_at,806,968.2,1125,1667.5,2221.5,1746.7,1949.9,2373.4
221004_s_at,2176.3,2695.2,1864.6,2146.7,3629.1,2278.6,2562.4,2229.5
221006_s_at,1794.8,2340,3007.1,5748.1,962.8,1016.1,930,1533.7
221007_s_at,22601.7,18490.2,18444.8,24598.6,17129.4,21936.1,19841.3,15039.7
221008_s_at,1018.6,1364.7,746.9,315.8,2183.8,1887.4,584.9,1868.9
221012_s_at,4946.1,7006.5,5894.7,4041.6,4585.5,8037.1,4856.7,6324.2
221013_s_at,1655.6,1213.5,1791.8,2017.5,1940.4,1122.2,2366.4,1067.8
221014_s_at,365.7,586.1,227.4,237.3,373.9,242,159,228.5
221030_s_at,1946.6,1690.6,2248.1,1310,690.7,2116.3,1833.8,1485
221039_s_at,4429.7,4250.9,3620.4,3110.3,3467.2,2615.1,2117.3,3088.2
221042_s_at,186.8,478.1,786.4,380,237.9,475.5,435.2,605.2
221045_s_at,305.1,123.4,122.7,167.4,887.9,201.3,426.6,656
221047_s_at,467.6,1105.6,1139.6,538.1,375.6,714.8,534.8,545.8
221050_s_at,385.7,272.9,658.4,350,180,126.2,47.1,351.6
221054_s_at,494.2,330.2,251.8,424.9,288.8,384.6,398,311.9
221060_s_at,1013.9,1492.4,940.5,1175,1795.4,1303.1,854.6,1331.7
221077_at,559,135.3,290.8,391.8,181.1,36.7,126.9,182.5
221079_s_at,667.6,1034.5,1246.6,1939.9,602.1,3593.2,834.8,1424.9
221082_s_at,4407.1,5676.5,6496.9,5588.9,2551,4481.8,3848.4,4031.4
221086_s_at,483.2,555.8,276.2,103.7,272.6,17.1,183.7,204.4
221088_s_at,271.8,645.1,488.3,361.4,369.7,69.9,393.3,579.4
221090_s_at,2701.7,2671.4,2935.8,2680.9,1727,2976.5,1543.8,2334.3
221100_at,181.3,20.4,147.8,12.8,118.7,176.9,167.2,4.1
221103_s_at,291.9,242.4,630.6,262.8,218.8,319.5,117.4,391.3
221104_s_at,735.8,1717.5,1858.3,1232.3,448.2,892.1,339.4,494.2
221127_s_at,11547,22800.9,15537.4,15234.6,10020.2,22224.5,14457.6,22098.9
221142_s_at,358.7,109,184.8,184.9,138.8,439.3,417.4,98.7
221144_at,345.6,168,172.6,99,433.8,103.9,154.1,133.7
221149_at,216.9,368.5,51,48.2,233.4,278.9,56.6,89.5
221159_at,155.9,89.3,498.3,409.1,281.6,204,580.2,498.8
221178_at,768.6,125,169.9,54.2,264.9,106.4,5.2,530.1
221187_s_at,774.4,575.6,824.8,957.7,722.3,871.8,1298.6,87.4
221188_s_at,1320,1015.3,983.7,1549.8,1385.2,1922.3,1116.3,1608.9
221193_s_at,431.1,1010.8,890.9,662.6,664.1,1805.5,325.7,1133.6
221202_at,496.3,481,200.9,279.3,114.4,230,493.7,367.6
221205_at,1157.2,1956.9,1355.1,1917.3,2039,1441.5,2554.8,1710.5
221206_at,1032.5,1164.6,1234.8,1263.3,1070.7,392.8,901.9,500.3
221207_s_at,1433,2062,1124.6,1254.1,1350,1754.9,604.6,1241.4
221210_s_at,491.7,217.3,81.2,235.5,251.5,444,356.2,307.3
221213_s_at,1200.5,1269.1,1232.6,882.7,1843.9,2762.2,897.7,1306.4
221217_s_at,1034.7,1035.8,1423.8,1266.7,770.6,892,852.9,693.6
221224_s_at,653.3,465.2,478.7,331.5,547.5,495.2,225.2,367.1
221229_s_at,254,382.6,236.9,170.4,239.5,415.9,133.5,211.6
221230_s_at,923.1,1739.5,2625.9,1146.2,1191,102.6,1972.3,2225.8
221235_s_at,185.9,329.7,433.1,405.4,126.3,508.5,362.1,61.7
221236_s_at,2542.5,1448.9,1254.5,566,1120.4,940.1,1827,1493.5
221246_x_at,1450.3,407.7,1000.5,1232.2,711.1,1319,397,652.8
221248_s_at,466,620.4,758.1,1006.4,676.6,467.3,845.9,607.2
221249_s_at,601,480.2,523.6,638,435.1,390.2,468.1,283.6
221257_x_at,2406.4,4284.9,1796.5,2938.1,1792.5,1451.9,676.3,2273.5
221260_s_at,1027.4,555.9,547.6,159,482.9,363.6,504.9,918.8
221263_s_at,681,300.3,517.6,504.5,476.7,360.2,503,46.7
221264_s_at,1548.1,1054.9,1145.5,1069.5,1305.7,1551,955.1,2170.5
221268_s_at,873.2,862.3,905.6,1026.2,826,678.2,458.7,1351.6
221274_s_at,1993.8,1241.1,616.3,135.1,766.8,1429.4,431.8,764.6
221276_s_at,256.5,424.2,76.2,169.4,140.9,124,531.6,945.2
221277_s_at,289.5,219,204.2,277.4,179.2,1031.8,245.3,105.7
221279_at,598.4,1099.7,473.5,1362,445.9,160.7,554.6,631.7
221288_at,1743.6,1435.4,2564.6,1901.9,1137.9,2046.3,786.9,1244.9
221290_s_at,3516,2996.7,3268.1,3000,2713.8,1826.6,2624.6,2117.2
221293_s_at,801.8,190.8,52.1,491.2,289.1,85.5,572.3,152.5
221310_at,306.7,569.8,308,223.4,524.3,228.2,260.7,298.7
221311_x_at,946.5,243.3,343.8,412.3,330.3,349.6,78.7,396.9
221321_s_at,824,976.9,1235.6,2882,678.7,927.7,604.1,1310.9
221326_s_at,390.9,3,143.5,18.1,103.2,235,131.1,252.5
221331_x_at,287.5,133.6,32.6,148.8,97.5,82.6,251.4,43.4
221334_s_at,575.5,295.5,639.6,345,419.7,604.1,357.4,301.9
221338_at,281.2,165.4,98,224.5,105.1,315.2,105.9,195.6
221356_x_at,324,129.5,160,305.7,104.6,80,264.9,146.8
221373_x_at,416,428,128.3,712.9,396.5,271.9,377.3,112.5
221380_at,304.8,134.6,130.1,274.6,438.8,309.3,117.8,22
221381_s_at,1104,1566.4,782.7,777.7,873,388.8,269.1,873.3
221386_at,168.8,45.8,207.7,73.5,71.3,164.2,296.4,4.2
221395_at,1435.5,13.8,155.4,135.3,144.5,181.1,853.4,543.5
221419_s_at,123424.1,122915.9,168228.1,200044.4,171996,235879.3,264520.6,99518.4
221423_s_at,835.1,595.6,959.6,361,739.6,576.6,360.3,663
221425_s_at,1369.7,1424.6,1097.8,1527.7,974.4,1666.8,1419.1,983
221430_s_at,547.3,686.3,924.2,834.2,918.4,651.7,987.6,1051.2
221434_s_at,1635,1332.7,1413.6,1103.7,1588.4,1171.8,790.1,1108.7
221435_x_at,645,88.7,284.5,1173.4,341.3,380.8,599.3,443.9
221437_s_at,1223.5,587.8,567.1,585.5,940.3,912.2,340,492.9
221449_s_at,1720.5,1430.6,2377.2,3012.7,738.6,1190.5,1031.5,1408.3
221451_s_at,252.6,10.6,5.7,14.6,217.8,131.5,43.9,80.4
221452_s_at,839.9,1574,1755,723.6,569.3,61.5,703.1,778.5
221471_at,2834.9,3846.4,3294.8,2159.2,1299.1,2746.3,1669.6,2898.1
221472_at,8956.3,8499.7,6784,4629.6,7256.8,7249.9,7281.4,13970.8
221474_at,9390.6,17326.9,5723.6,4743.1,2767.1,5032.4,2771.1,4527.5
221475_s_at,351.5,908,1088.8,959,997.5,1327.4,714.8,1955.1
221476_s_at,2513.5,4698.7,3293.2,2141.1,2308.5,2405.9,2621.1,5510.6
221477_s_at,526.4,721.2,220.8,897.1,733.7,660.7,343,905
221478_at,2985.7,1918.2,1857,2247.2,2161.3,3785.5,2791.9,2751.8
221479_s_at,3772.9,5684.2,5119.7,3455.1,3747.7,3896.4,3538.4,5728.5
221480_at,799.8,427.8,622,1072,2400.5,421.9,1757.6,502.5
221481_x_at,12863.3,13249,19607.6,12140,15967.2,11216.9,9136.8,18946.2
221482_s_at,904.7,2239.2,744.7,655.7,928.1,710.6,915.6,2114.8
221483_s_at,1495.9,1813.8,1794.8,1324.6,1013.4,803.1,1052.3,1672
221484_at,6728.6,2047.8,2873.7,4727.5,3156,4498.7,5274.8,3832.4
221485_at,533.5,353.1,376.3,574.5,297.2,832.8,386.4,499.6
221486_at,2816.7,3047.5,2422.5,2554.4,2787.6,2257.5,3944.7,1741
221487_s_at,2990.5,2903.6,4744.5,5435.9,3894.9,5894.7,5166.8,2200
221488_s_at,632.5,1165.6,478.6,936.2,532.2,1047.3,772.2,628.4
221490_at,686.5,601.3,1007.6,507,1043.3,760.4,773,845.6
221492_s_at,1421.7,379,874.2,1231.4,668.4,894.5,1399.1,979.3
221493_at,5272.5,10759.9,7163.9,2832.3,2389.7,2292.4,2845.5,5542.6
221494_x_at,252.3,85,236.3,295.1,387.2,285.6,185,246.8
221497_x_at,4130.2,3571.5,4449.9,5490.3,3710.8,8592.7,4566,4386.4
221498_at,657,1608.1,1488.7,1158,1262.8,800.6,1618.7,954.4
221500_s_at,1445.4,1004.7,2067.5,1466.2,1518.6,2057.1,2691.4,885.3
221501_x_at,5218.4,6568.4,9493.1,8685.6,14232.7,7217.2,9536.3,10381.3
221502_at,396.3,958.4,282.9,325.6,348.9,411.5,339.7,406.4
221503_s_at,913.8,873.4,1813.5,1077.7,1430.9,1101.5,2229.6,2326.8
221505_at,2605.1,1335.1,1922.4,708.7,1874.6,2508.4,1757.7,2767.5
221506_s_at,794.2,952.9,1311.2,1390.4,1041,714.9,614,726.1
221508_at,517,406.3,374.7,439.5,617,260.9,492.5,405.3
221509_at,1581.7,1011.1,1185.4,359.2,453.3,725.5,444.3,867.4
221510_s_at,253.1,377,836.8,690,655.9,747.7,392.6,535.9
221511_x_at,822.4,996.6,714.3,1222.2,492.5,1000.4,1324.1,648.6
221513_s_at,688.2,1249.4,476,290.3,772.5,799.9,528.3,845.3
221515_s_at,735.2,756,802.7,108.2,451.8,740.4,826.7,904.7
221516_s_at,5752.8,4177.5,3026.5,5708.9,1774.8,3319.4,3831.8,2949
221522_at,1959.3,605.4,2085.5,1538.8,1192,1278.6,1372.2,1226.7
221523_s_at,1230.2,1445.8,771.4,639.8,2224.9,1693.6,653.9,1573.3
221524_s_at,4368.5,4867.1,1846,1659,3710.6,2102.7,2988.3,4232.5
221530_s_at,1940.9,1133,869.7,2629,1432.4,2187.4,599.3,2380.2
221532_s_at,1918.1,535,939.1,1780.1,928.3,793.4,1780.3,1896.5
221535_at,2562,312.8,290.5,1003.4,585.1,461.1,567.7,1131.8
221536_s_at,3350.6,1359.7,1278.9,1188.5,783,1843.9,1500.4,2417.5
221538_s_at,1496,1430.4,1763.2,1021.4,462.3,1330.9,735.8,960.3
221540_x_at,1064.5,955.3,1188.4,1065,1001.2,1268.8,2908.5,922.7
221543_s_at,880.9,1485.1,625.7,422.8,1142.5,1079,303.5,841.2
221546_at,904,877.4,819.8,768,1581.4,869.5,256.3,727.1
221547_at,217.9,417,64,292.8,157.3,253.4,45.7,160.8
221550_at,1092.3,2659.6,1001.2,1444.7,2473.8,2000.3,1942.5,1098.9
221551_x_at,271.3,109,194.4,217.4,202,103,347.8,101.1
221552_at,945.7,325.9,579.1,82.2,231.2,386.7,739.2,544
221555_x_at,1271.6,603.6,823.7,671.6,1319.9,653.9,824,1634.3
221559_s_at,168.6,270.1,75.1,195,108.6,86.4,79.3,203
221562_s_at,692.5,662.6,1022.8,348.8,345,16,90.6,125.5
221566_s_at,492,406.5,559.2,404.1,405.3,30,555.6,278.2
221569_at,854.1,1028.3,1955.2,971.6,1356.1,1347.3,679.9,2265.1
221570_s_at,2525.1,2323.7,2435.5,1179.8,1646,2472.4,3122.6,1276.8
221573_at,336.4,953.8,391.4,535.9,753.6,1234.2,31.7,1367.3
221579_s_at,3304.1,3249.7,1395.7,4929.8,2342.5,3520.4,2900.1,2086.4
221580_s_at,737.3,1185.3,638.4,1179,616,928.5,1198.2,1226
221583_s_at,859,1966.7,1004.8,1774.4,968.9,934.2,486.5,1040.7
221588_x_at,2266,2729.5,2760.5,1694.6,3552.2,3252.8,4734.7,3104.9
221589_s_at,2995.4,682,861.1,1566.8,1714.8,335.2,499.8,1607.9
221590_s_at,315.5,654.2,1031.5,68.1,1064.6,1507.5,826.5,1073.1
221592_at,355.3,430.6,253.6,353.2,874.1,340.9,544.7,604.3
221594_at,309.4,362.3,533.3,467,771.3,221.6,507.6,679
221596_s_at,1843.3,1530,2045.8,1922.7,1038.2,2081.4,1694.2,1328.9
221597_s_at,486.6,590.1,80.4,281.5,63.2,28.7,12,274.9
221605_s_at,475.7,206.5,342.2,216.7,1344.5,426.2,261.5,702.5
221607_x_at,13810.7,12740.3,8999.3,4913.8,9141.7,3624.7,3132.8,13515.1
221612_at,722,427.8,965.9,501.1,743.8,438.4,1079.8,402.3
221613_s_at,4290.6,4599.1,8739.2,4500,5480.9,13771.2,4970.9,3083.8
221615_at,325.1,146.8,459.6,60.4,170.2,373.4,307.6,479.4
221617_at,2533.5,626.3,2100.4,1652.2,1563.7,2330.4,2158.8,1750.2
221618_s_at,1459.3,1609.2,1850.2,780.2,956.3,1335.2,534.5,1848.5
221619_s_at,4216.7,5887,3144.1,3023.7,3682.3,2424.1,2560.1,5076.7
221621_at,1234.3,1503.3,1579.9,1258.7,681.6,680,723.8,1710.4
221622_s_at,2055.7,1732.2,1071.4,1336.5,1971.2,2334.5,1156.3,1718.9
221623_at,710.3,383.9,378.8,180.8,751.6,702.9,127.8,436.9
221625_at,1677.2,977.2,1183.1,421.2,926.7,4261.3,1132.3,1259.6
221626_at,1262.4,1342,1243.3,2710.7,1423.5,2603.3,3058.5,1244.6
221634_at,1190.2,471.4,404.6,859.4,779.4,775.3,407.5,663
221636_s_at,619.4,294.9,233.7,509.4,732.6,218,683.4,802.3
221637_s_at,370,370.8,443.1,414.3,415.3,448,582.4,212.6
221638_s_at,1207,905.7,1175.8,2096.9,1400,750,1010.7,1584.7
221639_x_at,1527.2,866.1,419.4,2676.2,688.3,1104.7,2350.1,576.7
221645_s_at,177.7,109.1,158.4,14.6,505.8,711.3,491.1,676.3
221646_s_at,78253.9,42403.4,57657.9,77645.5,76475.8,86034.7,108600.9,97980.4
221647_s_at,1035.9,902.7,523.5,871.3,808.7,780.8,968.6,781.7
221648_s_at,790.3,193.2,108,218.9,674.3,1361.3,380.1,296.5
221653_x_at,4884.1,6536.5,6866.4,7755.2,8450.2,9079.3,4261.8,9485.2
221654_s_at,353,574.5,446.8,1045.1,822.1,1275.8,452.2,1305.5
221667_s_at,240.5,187.8,447.2,368,695.9,287.9,375.8,553.1
221670_s_at,193.4,22,13.4,131,140,121.1,25.4,34
221673_s_at,1261.3,385,1566.3,1417.4,772.5,2055,184,501.3
221675_s_at,765.6,1411.6,372.7,906.4,1035.6,855.6,887.8,718.7
